date,total_value,cash,positions_value
2025-04-24 03:00:00,100633.49262376763,78850.37335969727,21783.119264070352
2025-04-24 07:00:00,100392.72326969128,78850.37335969727,21542.34990999401
2025-04-24 11:00:00,100284.88834663005,78850.37335969727,21434.514986932772
2025-04-24 15:00:00,100373.89863872585,78850.37335969727,21523.525279028574
2025-04-24 19:00:00,100519.61522656935,78850.37335969727,21669.24186687208
2025-04-24 23:00:00,100607.46350440802,78850.37335969727,21757.090144710746
2025-04-25 03:00:00,100698.56542216665,78850.37335969727,21848.192062469374
2025-04-25 07:00:00,100541.22869175188,78850.37335969727,21690.855332054605
2025-04-25 11:00:00,100652.08485188163,78850.37335969727,21801.71149218436
2025-04-25 15:00:00,100842.8875929016,78850.37335969727,21992.514233204332
2025-04-25 19:00:00,100965.36389560261,78850.37335969727,22114.990535905337
2025-04-25 23:00:00,101023.23220560745,78850.37335969727,22172.858845910174
2025-04-26 03:00:00,100864.96586378699,78850.37335969727,22014.592504089713
2025-04-26 07:00:00,100878.44522916964,78850.37335969727,22028.071869472362
2025-04-26 11:00:00,100839.16914727881,78850.37335969727,21988.795787581534
2025-04-26 15:00:00,100736.91189265178,78850.37335969727,21886.53853295451
2025-04-26 19:00:00,100791.29415988525,78850.37335969727,21940.920800187974
2025-04-26 23:00:00,100778.04719735401,78850.37335969727,21927.673837656737
2025-04-27 03:00:00,100850.09208129578,78850.37335969727,21999.718721598503
2025-04-27 07:00:00,100741.32754682886,78850.37335969727,21890.95418713159
2025-04-27 11:00:00,100717.15765028066,78850.37335969727,21866.784290583382
2025-04-27 15:00:00,100688.10729385252,78850.37335969727,21837.733934155243
2025-04-27 19:00:00,100681.83241686404,78850.37335969727,21831.459057166765
2025-04-27 23:00:00,100806.6327480793,78850.37335969727,21956.259388382023
2025-04-28 03:00:00,100642.55633497321,78850.37335969727,21792.182975275937
2025-04-28 07:00:00,100667.19103722426,78850.37335969727,21816.817677526982
2025-04-28 11:00:00,100866.82508659839,78850.37335969727,22016.451726901112
2025-04-28 15:00:00,100996.97068339642,78850.37335969727,22146.59732369914
2025-04-28 19:00:00,100671.83909425276,78850.37335969727,21821.465734555488
2025-04-28 23:00:00,100886.57932896951,78850.37335969727,22036.20596927224
2025-04-29 03:00:00,100938.17276198589,78850.37335969727,22087.799402288612
2025-04-29 07:00:00,100855.43734687856,78850.37335969727,22005.06398718129
2025-04-29 11:00:00,100918.18611676332,78850.37335969727,22067.812757066044
2025-04-29 15:00:00,100966.52590985973,78850.37335969727,22116.152550162456
2025-04-29 19:00:00,100900.52350005502,78850.37335969727,22050.150140357742
2025-04-29 23:00:00,101004.63997749344,78850.37335969727,22154.266617796166
2025-04-30 03:00:00,100762.47620630854,78850.37335969727,21912.102846611262
2025-04-30 07:00:00,100937.4755534316,78850.37335969727,22087.102193734332
2025-04-30 11:00:00,100848.23285848438,78850.37335969727,21997.859498787104
2025-04-30 15:00:00,100975.82202391673,78850.37335969727,22125.448664219453
2025-04-30 19:00:00,100701.8190620866,78850.37335969727,21851.44570238932
2025-04-30 23:00:00,100730.6370156633,78850.37335969727,21880.26365596603
2025-05-01 03:00:00,100738.30630976033,78850.37335969727,21887.932950063056
2025-05-01 07:00:00,100881.93127194102,78850.37335969727,22031.55791224375
2025-05-01 11:00:00,100938.4051648373,78850.37335969727,22088.031805140025
2025-05-01 15:00:00,101208.45727819321,78850.37335969727,22358.083918495933
2025-05-01 19:00:00,101374.39291411071,78850.37335969727,22524.019554413433
2025-05-01 23:00:00,101298.39718169472,78850.37335969727,22448.02382199744
2025-05-02 03:00:00,101285.3826220149,78850.37335969727,22435.00926231763
2025-05-02 07:00:00,101425.05673572136,78850.37335969727,22574.683376024084
2025-05-02 11:00:00,101254.00823707253,78850.37335969727,22403.634877375254
2025-05-02 15:00:00,101388.10468234478,78850.37335969727,22537.73132264751
2025-05-02 19:00:00,101478.04458584628,78850.37335969727,22627.671226149003
2025-05-02 23:00:00,101390.66111371046,78850.37335969727,22540.28775401319
2025-05-03 03:00:00,101376.01973407068,78850.37335969727,22525.646374373406
2025-05-03 07:00:00,101247.2685543812,78850.37335969727,22396.895194683922
2025-05-03 11:00:00,101242.85290020413,78850.37335969727,22392.479540506858
2025-05-03 15:00:00,101158.02585943398,78850.37335969727,22307.65249973671
2025-05-03 19:00:00,101264.23396253523,78850.37335969727,22413.860602837958
2025-05-03 23:00:00,101248.43056863833,78850.37335969727,22398.057208941056
2025-05-04 03:00:00,101141.5252569828,78850.37335969727,22291.151897285527
2025-05-04 07:00:00,101102.24917509197,78850.37335969727,22251.8758153947
2025-05-04 11:00:00,101134.78557429147,78850.37335969727,22284.412214594195
2025-05-04 15:00:00,101030.2042911502,78850.37335969727,22179.830931452932
2025-05-04 19:00:00,101039.26800235578,78850.37335969727,22188.894642658503
2025-05-04 23:00:00,101065.52952456681,78850.37335969727,22215.156164869535
2025-05-05 03:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-05 07:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-05 11:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-05 15:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-05 19:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-05 23:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-06 03:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-06 07:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-06 11:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-06 15:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-06 19:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-06 23:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-07 03:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-07 07:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-07 11:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-07 15:00:00,100747.7613873677,100747.7613873677,0.0
2025-05-07 19:00:00,100727.61183509023,80578.05955761668,20149.552277473544
2025-05-07 23:00:00,100576.28960791408,80578.05955761668,19998.230050297396
2025-05-08 03:00:00,100751.72361854138,80578.05955761668,20173.664060924697
2025-05-08 07:00:00,101189.47720430093,80578.05955761668,20611.417646684247
2025-05-08 11:00:00,101214.83614896506,80578.05955761668,20636.776591348374
2025-05-08 15:00:00,101248.09378131146,80578.05955761668,20670.034223694776
2025-05-08 19:00:00,101528.70505423425,80578.05955761668,20950.645496617566
2025-05-08 23:00:00,101635.12947774274,80578.05955761668,21057.069920126058
2025-05-09 03:00:00,102041.9118933797,80578.05955761668,21463.85233576302
2025-05-09 07:00:00,101873.96085003036,80578.05955761668,21295.901292413677
2025-05-09 11:00:00,102126.9267160652,80578.05955761668,21548.867158448513
2025-05-09 15:00:00,101975.60448888906,80578.05955761668,21397.54493127238
2025-05-09 19:00:00,101968.32938181328,80578.05955761668,21390.2698241966
2025-05-09 23:00:00,102035.46822711258,80578.05955761668,21457.408669495897
2025-05-10 03:00:00,101985.78963879515,80578.05955761668,21407.730081178466
2025-05-10 07:00:00,102036.09180771909,80578.05955761668,21458.032250102406
2025-05-10 11:00:00,102141.47693021676,80578.05955761668,21563.417372600074
2025-05-10 15:00:00,102073.92236451311,80578.05955761668,21495.86280689643
2025-05-10 19:00:00,102020.08657215237,80578.05955761668,21442.02701453569
2025-05-10 23:00:00,102031.10316286712,80578.05955761668,21453.043605250437
2025-05-11 03:00:00,102363.67948633117,80578.05955761668,21785.619928714485
2025-05-11 07:00:00,102204.87429187709,80578.05955761668,21626.814734260406
2025-05-11 11:00:00,102071.42804208714,80578.05955761668,21493.368484470455
2025-05-11 15:00:00,102333.53975701724,80578.05955761668,21755.480199400554
2025-05-11 19:00:00,102227.53105391307,80578.05955761668,21649.47149629639
2025-05-11 23:00:00,102290.9284155734,80578.05955761668,21712.868857956724
2025-05-12 03:00:00,102222.33454885895,80578.05955761668,21644.274991242273
2025-05-12 07:00:00,102217.13804380482,80578.05955761668,21639.07848618814
2025-05-12 11:00:00,102293.00701759505,80578.05955761668,21714.94745997837
2025-05-12 15:00:00,102148.9598974947,80578.05955761668,21570.90033987802
2025-05-12 19:00:00,101891.42110701223,80578.05955761668,21313.361549395544
2025-05-12 23:00:00,101746.12682569887,80578.05955761668,21168.067268082188
2025-05-13 03:00:00,101945.25689937297,80578.05955761668,21367.197341756284
2025-05-13 07:00:00,101722.84648305638,80578.05955761668,21144.786925439694
2025-05-13 11:00:00,101916.57219147419,80578.05955761668,21338.512633857506
2025-05-13 15:00:00,102114.51455195312,102114.51455195312,0.0
2025-05-13 19:00:00,102114.51455195312,102114.51455195312,0.0
2025-05-13 23:00:00,102114.51455195312,102114.51455195312,0.0
2025-05-14 03:00:00,102114.51455195312,102114.51455195312,0.0
2025-05-14 07:00:00,102114.51455195312,102114.51455195312,0.0
2025-05-14 11:00:00,102114.51455195312,102114.51455195312,0.0
2025-05-14 15:00:00,102114.51455195312,102114.51455195312,0.0
2025-05-14 19:00:00,102114.51455195312,102114.51455195312,0.0
2025-05-14 23:00:00,102094.09164904272,81671.1887386521,20422.90291039062
2025-05-15 03:00:00,102136.98777088057,81671.1887386521,20465.799032228475
2025-05-15 07:00:00,101987.34553940016,81671.1887386521,20316.156800748067
2025-05-15 11:00:00,101776.06592975438,101776.06592975438,0.0
2025-05-15 15:00:00,101776.06592975438,101776.06592975438,0.0
2025-05-15 19:00:00,101776.06592975438,101776.06592975438,0.0
2025-05-15 23:00:00,101776.06592975438,101776.06592975438,0.0
2025-05-16 03:00:00,101776.06592975438,101776.06592975438,0.0
2025-05-16 07:00:00,101776.06592975438,101776.06592975438,0.0
2025-05-16 11:00:00,101776.06592975438,101776.06592975438,0.0
2025-05-16 15:00:00,101776.06592975438,101776.06592975438,0.0
2025-05-16 19:00:00,101776.06592975438,101776.06592975438,0.0
2025-05-16 23:00:00,101776.06592975438,101776.06592975438,0.0
2025-05-17 03:00:00,101755.71071656843,81400.49753061755,20355.21318595088
2025-05-17 07:00:00,101765.15026821688,81400.49753061755,20364.652737599332
2025-05-17 11:00:00,101750.00765411415,81400.49753061755,20349.5101234966
2025-05-17 15:00:00,101660.33191345376,81400.49753061755,20259.834382836212
2025-05-17 19:00:00,101654.03887902145,81400.49753061755,20253.5413484039
2025-05-17 23:00:00,101693.96031620141,81400.49753061755,20293.462785583863
2025-05-18 03:00:00,101686.29068048703,81400.49753061755,20285.79314986948
2025-05-18 07:00:00,101699.59966168206,101699.59966168206,0.0
2025-05-18 11:00:00,101699.59966168206,101699.59966168206,0.0
2025-05-18 15:00:00,101699.59966168206,101699.59966168206,0.0
2025-05-18 19:00:00,101679.25974174973,81339.33980941332,20339.919932336416
2025-05-18 23:00:00,101373.38324164438,81339.33980941332,20034.04343223106
2025-05-19 03:00:00,101869.87843022119,81339.33980941332,20530.53862080787
2025-05-19 07:00:00,101317.68172398183,81339.33980941332,19978.34191456852
2025-05-19 11:00:00,101239.23702609722,81339.33980941332,19899.89721668391
2025-05-19 15:00:00,101192.401493945,81339.33980941332,19853.061684531684
2025-05-19 19:00:00,101549.73925777318,81339.33980941332,20210.399448359865
2025-05-19 23:00:00,101689.66763778357,81339.33980941332,20350.327828370253
2025-05-20 03:00:00,101696.7989739549,81339.33980941332,20357.45916454158
2025-05-20 07:00:00,101727.05896797917,81339.33980941332,20387.71915856586
2025-05-20 11:00:00,101587.70880441512,81339.33980941332,20248.3689950018
2025-05-20 15:00:00,101625.10013461072,81339.33980941332,20285.760325197407
2025-05-20 19:00:00,101646.30140430927,81339.33980941332,20306.961594895954
2025-05-20 23:00:00,101965.28414386463,81339.33980941332,20625.944334451313
2025-05-21 03:00:00,101934.44593339402,81339.33980941332,20595.106123980702
2025-05-21 07:00:00,101941.3845307499,81339.33980941332,20602.044721336584
2025-05-21 11:00:00,101874.50416179177,81339.33980941332,20535.16435237846
2025-05-21 15:00:00,101883.17740848663,81339.33980941332,20543.83759907332
2025-05-21 19:00:00,102352.49642408622,81339.33980941332,21013.156614672902
2025-05-21 23:00:00,102288.31439854426,81339.33980941332,20948.974589130943
2025-05-22 03:00:00,102479.31856464659,81339.33980941332,21139.97875523327
2025-05-22 07:00:00,102878.67339024098,81339.33980941332,21539.33358082766
2025-05-22 11:00:00,102743.17800298575,81339.33980941332,21403.838193572432
2025-05-22 15:00:00,102729.30080827397,81339.33980941332,21389.960998860653
2025-05-22 19:00:00,102795.02474433945,81339.33980941332,21455.684934926132
2025-05-22 23:00:00,102769.77595951664,81339.33980941332,21430.436150103327
2025-05-23 03:00:00,102876.55326327113,81339.33980941332,21537.21345385781
2025-05-23 07:00:00,102754.74233191222,81339.33980941332,21415.4025224989
2025-05-23 11:00:00,102677.45406692025,81339.33980941332,21338.11425750694
2025-05-23 15:00:00,102365.0244470899,81339.33980941332,21025.68463767659
2025-05-23 19:00:00,102339.58292345164,81339.33980941332,21000.243114038327
2025-05-23 23:00:00,102302.38433207147,81339.33980941332,20963.04452265815
2025-05-24 03:00:00,102025.8041319132,81339.33980941332,20686.464322499887
2025-05-24 07:00:00,102230.49275391187,81339.33980941332,20891.15294449855
2025-05-24 11:00:00,102088.25150811618,81339.33980941332,20748.91169870287
2025-05-24 15:00:00,102391.81514243624,81339.33980941332,21052.47533302293
2025-05-24 19:00:00,102340.93209515973,81339.33980941332,21001.592285746417
2025-05-24 23:00:00,102347.67795370019,81339.33980941332,21008.33814428687
2025-05-25 03:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-25 07:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-25 11:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-25 15:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-25 19:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-25 23:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-26 03:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-26 07:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-26 11:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-26 15:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-26 19:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-26 23:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-27 03:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-27 07:00:00,102095.61432360485,102095.61432360485,0.0
2025-05-27 11:00:00,102075.19520074013,81656.07233601916,20419.122864720965
2025-05-27 15:00:00,102089.17656008841,81656.07233601916,20433.104224069248
2025-05-27 19:00:00,102197.1126542571,81656.07233601916,20541.040318237938
2025-05-27 23:00:00,102150.1352868469,81656.07233601916,20494.062950827734
2025-05-28 03:00:00,101971.91955968754,81656.07233601916,20315.847223668374
2025-05-28 07:00:00,101959.61596346105,81656.07233601916,20303.54362744189
2025-05-28 11:00:00,101951.78640222602,81656.07233601916,20295.714066206856
2025-05-28 15:00:00,101959.98879971034,81656.07233601916,20303.916463691174
2025-05-28 19:00:00,101634.31633595783,81656.07233601916,19978.24399993867
2025-05-28 23:00:00,101598.52405602625,81656.07233601916,19942.451720007084
2025-05-29 03:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-29 07:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-29 11:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-29 15:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-29 19:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-29 23:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-30 03:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-30 07:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-30 11:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-30 15:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-30 19:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-30 23:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-31 03:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-31 07:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-31 11:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-31 15:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-31 19:00:00,101733.89884754311,101733.89884754311,0.0
2025-05-31 23:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-01 03:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-01 07:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-01 11:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-01 15:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-01 19:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-01 23:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-02 03:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-02 07:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-02 11:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-02 15:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-02 19:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-02 23:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-03 03:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-03 07:00:00,101733.89884754311,101733.89884754311,0.0
2025-06-03 11:00:00,101713.5520677736,81366.77229826499,20346.77976950862
2025-06-03 15:00:00,101737.13760590658,81366.77229826499,20370.365307641594
2025-06-03 19:00:00,101993.67866412332,81366.77229826499,20626.906365858333
2025-06-03 23:00:00,101918.08894764801,81366.77229826499,20551.31664938302
2025-06-04 03:00:00,101753.57015296642,81366.77229826499,20386.797854701435
2025-06-04 07:00:00,101778.5089596808,81366.77229826499,20411.73666141581
2025-06-04 11:00:00,101741.00408756771,81366.77229826499,20374.23178930272
2025-06-04 15:00:00,101694.606307634,81366.77229826499,20327.83400936902
2025-06-04 19:00:00,101734.04442057766,81366.77229826499,20367.272122312672
2025-06-04 23:00:00,101663.67445434489,81366.77229826499,20296.9021560799
2025-06-05 03:00:00,101616.50337807895,81366.77229826499,20249.731079813966
2025-06-05 07:00:00,101684.16680714893,81366.77229826499,20317.39450888394
2025-06-05 11:00:00,101579.57847821506,81366.77229826499,20212.806179950072
2025-06-05 15:00:00,101643.37542562389,81366.77229826499,20276.603127358903
2025-06-05 19:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-05 23:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-06 03:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-06 07:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-06 11:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-06 15:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-06 19:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-06 23:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-07 03:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-07 07:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-07 11:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-07 15:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-07 19:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-07 23:00:00,101561.87637190177,101561.87637190177,0.0
2025-06-08 03:00:00,101541.5639966274,81229.18872224704,20312.375274380363
2025-06-08 07:00:00,101525.40933200221,81229.18872224704,20296.220609755168
2025-06-08 11:00:00,101516.75504738156,81229.18872224704,20287.566325134525
2025-06-08 15:00:00,101562.1419622809,81229.18872224704,20332.953240033865
2025-06-08 19:00:00,101623.49122436943,81229.18872224704,20394.302502122388
2025-06-08 23:00:00,101683.49426440585,81229.18872224704,20454.305542158807
2025-06-09 03:00:00,101574.83491305784,81229.18872224704,20345.646190810803
2025-06-09 07:00:00,101560.98805766483,81229.18872224704,20331.79933541779
2025-06-09 11:00:00,101544.2564407316,81229.18872224704,20315.067718484555
2025-06-09 15:00:00,101953.31562713374,81229.18872224704,20724.126904886696
2025-06-09 19:00:00,101941.00731122882,81229.18872224704,20711.818588981783
2025-06-09 23:00:00,102123.13192313423,81229.18872224704,20893.943200887195
2025-06-10 03:00:00,102443.14813666181,81229.18872224704,21213.95941441477
2025-06-10 07:00:00,102308.14129657987,81229.18872224704,21078.952574332827
2025-06-10 11:00:00,102242.94568577106,81229.18872224704,21013.75696352402
2025-06-10 15:00:00,102301.60250375539,81229.18872224704,21072.413781508352
2025-06-10 19:00:00,102198.52035805178,81229.18872224704,20969.331635804745
2025-06-10 23:00:00,102300.25628170329,81229.18872224704,21071.06755945625
2025-06-11 03:00:00,102440.2633751216,81229.18872224704,21211.074652874566
2025-06-11 07:00:00,102334.2964678778,81229.18872224704,21105.107745630754
2025-06-11 11:00:00,102279.87063348579,81229.18872224704,21050.681911238746
2025-06-11 15:00:00,102241.984098591,81229.18872224704,21012.79537634396
2025-06-11 19:00:00,102337.56586429004,81229.18872224704,21108.377142043
2025-06-11 23:00:00,102148.51782468811,81229.18872224704,20919.329102441072
2025-06-12 03:00:00,102129.86303339474,81229.18872224704,20900.674311147697
2025-06-12 07:00:00,101979.27848099564,81229.18872224704,20750.089758748596
2025-06-12 11:00:00,101929.85289994,81229.18872224704,20700.66417769296
2025-06-12 15:00:00,101793.11520293393,81229.18872224704,20563.92648068689
2025-06-12 19:00:00,101812.92389884338,81229.18872224704,20583.73517659634
2025-06-12 23:00:00,101778.69139523286,81229.18872224704,20549.502672985822
2025-06-13 03:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-13 07:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-13 11:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-13 15:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-13 19:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-13 23:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-14 03:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-14 07:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-14 11:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-14 15:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-14 19:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-14 23:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-15 03:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-15 07:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-15 11:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-15 15:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-15 19:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-15 23:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-16 03:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-16 07:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-16 11:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-16 15:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-16 19:00:00,101542.76963463376,101542.76963463376,0.0
2025-06-16 23:00:00,101522.46108070682,81213.90715378008,20308.553926926746
2025-06-17 03:00:00,101174.91983638512,81213.90715378008,19961.01268260504
2025-06-17 07:00:00,101320.47608871125,81213.90715378008,20106.568934931172
2025-06-17 11:00:00,101170.80913349528,81213.90715378008,19956.9019797152
2025-06-17 15:00:00,100960.22903545733,81213.90715378008,19746.321881677257
2025-06-17 19:00:00,100695.83609958892,81213.90715378008,19481.928945808846
2025-06-17 23:00:00,100778.98440804225,81213.90715378008,19565.07725426217
2025-06-18 03:00:00,100755.44129149141,81213.90715378008,19541.534137711336
2025-06-18 07:00:00,100870.35412227521,81213.90715378008,19656.446968495133
2025-06-18 11:00:00,100831.30244482186,81213.90715378008,19617.395291041787
2025-06-18 15:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-18 19:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-18 23:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-19 03:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-19 07:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-19 11:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-19 15:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-19 19:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-19 23:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-20 03:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-20 07:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-20 11:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-20 15:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-20 19:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-20 23:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-21 03:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-21 07:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-21 11:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-21 15:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-21 19:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-21 23:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-22 03:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-22 07:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-22 11:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-22 15:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-22 19:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-22 23:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-23 03:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-23 07:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-23 11:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-23 15:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-23 19:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-23 23:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-24 03:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-24 07:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-24 11:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-24 15:00:00,100785.73885344062,100785.73885344062,0.0
2025-06-24 19:00:00,100765.58170566993,80608.4339349818,20157.147770688127
2025-06-24 23:00:00,100849.23005975984,80608.4339349818,20240.796124778033
2025-06-25 03:00:00,100923.49907895178,80608.4339349818,20315.065143969972
2025-06-25 07:00:00,100955.46538360398,80608.4339349818,20347.031448622176
2025-06-25 11:00:00,101027.24600782299,80608.4339349818,20418.81207284119
2025-06-25 15:00:00,101136.16114163799,80608.4339349818,20527.727206656185
2025-06-25 19:00:00,101110.51153191706,80608.4339349818,20502.077596935254
2025-06-25 23:00:00,101247.5646704259,80608.4339349818,20639.130735444094
2025-06-26 03:00:00,101169.85018127145,80608.4339349818,20561.41624628965
2025-06-26 07:00:00,101267.08900021348,80608.4339349818,20658.65506523168
2025-06-26 11:00:00,101255.02985534468,80608.4339349818,20646.595920362874
2025-06-26 15:00:00,101163.7249013381,80608.4339349818,20555.29096635629
2025-06-26 19:00:00,101156.0683014214,80608.4339349818,20547.634366439597
2025-06-26 23:00:00,101195.88262098821,80608.4339349818,20587.448686006406
2025-06-27 03:00:00,101090.60437213365,80608.4339349818,20482.170437151843
2025-06-27 07:00:00,101189.37451105902,80608.4339349818,20580.94057607722
2025-06-27 11:00:00,101080.45937724403,80608.4339349818,20472.025442262224
2025-06-27 15:00:00,101093.85842709825,80608.4339349818,20485.42449211645
2025-06-27 19:00:00,101160.08801637766,80608.4339349818,20551.654081395856
2025-06-27 23:00:00,101066.86891239189,80608.4339349818,20458.434977410085
2025-06-28 03:00:00,101108.98021193373,80608.4339349818,20500.54627695192
2025-06-28 07:00:00,101157.40820640682,80608.4339349818,20548.974271425017
2025-06-28 11:00:00,101192.24573602778,80608.4339349818,20583.811801045973
2025-06-28 15:00:00,101170.80725626103,80608.4339349818,20562.37332127923
2025-06-28 19:00:00,101185.16338110484,80608.4339349818,20576.729446123034
